"","appeal","issue","neg","par","opp","id_extr","new","medium","from","as_is","comp_is","date","poll","jor_int","as_is_perc"
"1253","""Want we kennen onder Rutte de hoogste lastendruk in twintig jaar tijd. Experts zeggen niet voor niets dat de hoge loonbelasting onze werkgelegenheid in de weg zit.""","econ",1,"d66",1,0.24,0,"fb","d66",4,-8,2017-03-01,43.52,0,"8"
"1254","Mooi nieuws! Volgens kinderrechtenorganisatie Defence for Children International - Nederland kunnen kinderen het beste bouwen op D66. Ons programma is het best voor kinderrechten!","norm",0,"d66",1,0.24,0,"fb","d66",1,4,2017-02-28,43.52,0,"0.75"
"1255","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","social",0,"d66",1,0.24,0,"fb","d66",2,2,2017-02-26,43.52,0,"2.38"
"1256","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","health",0,"d66",1,0.24,0,"fb","d66",5,9,2017-02-26,43.52,0,"7.35"
"1257","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","edu",0,"d66",1,0.24,0,"fb","d66",23,61,2017-02-26,43.52,0,"29.87"
"1258","""Ik snap nu wel waarom zo weinig jongeren CDA stemmen. U doet alsof alle jongeren ontsporen. Onzin! Nederlandse jongeren doen het juist vaak goed."" Alexander Pechtold tegen Sybrand van Haersma-Buma. Het CDA wil investeren in een verplichte militaire dienstplicht. D66 investeert liever in onderwijs! ����","norm",1,"d66",1,0.24,0,"fb","d66",1,4,2017-02-24,43.52,0,"0.75"
"1259","""Ik snap nu wel waarom zo weinig jongeren CDA stemmen. U doet alsof alle jongeren ontsporen. Onzin! Nederlandse jongeren doen het juist vaak goed."" Alexander Pechtold tegen Sybrand van Haersma-Buma. Het CDA wil investeren in een verplichte militaire dienstplicht. D66 investeert liever in onderwijs! ����","norm",1,"d66",1,0.24,0,"fb","d66",1,4,2017-02-24,43.52,0,"0.75"
"1260","""Ik snap nu wel waarom zo weinig jongeren CDA stemmen. U doet alsof alle jongeren ontsporen. Onzin! Nederlandse jongeren doen het juist vaak goed."" Alexander Pechtold tegen Sybrand van Haersma-Buma. Het CDA wil investeren in een verplichte militaire dienstplicht. D66 investeert liever in onderwijs! ����","edu",0,"d66",1,0.24,0,"fb","d66",23,61,2017-02-24,43.52,0,"29.87"
"1261","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","social",0,"d66",1,0.24,0,"fb","d66",2,2,2017-02-24,43.52,0,"2.38"
"1262","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","health",0,"d66",1,0.24,0,"fb","d66",5,9,2017-02-24,43.52,0,"7.35"
"1263","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","edu",0,"d66",1,0.24,0,"fb","d66",23,61,2017-02-24,43.52,0,"29.87"
"1264","Vandaag schrapte Trump de toiletregels voor transgenders op scholen in de VS. Kandidaat-Kamerlid én transgender Corine van Dun vindt het een stoot onder de gordel. Lees hier haar hartenkreet. ��‍����‍����‍��","norm",0,"d66",1,0.24,0,"fb","d66",1,4,2017-02-23,43.52,0,"0.75"
"1265","D66-gemeenteraadslid Anne-Marijke Podt heeft vorig jaar het initiatief genomen om in het stadhuis en in het stadskantoor van Utrecht de bordjes bij de openbare toiletten te veranderen","norm",0,"d66",1,0.24,0,"fb","d66",1,4,2017-02-23,43.52,0,"0.75"
"1266","Top nieuws! We staan op plek één in een hele mooie lijst. Opzij legde politieke partijen langs de feministische meetlat. Stem je vóór vrouwenrechten? �� Dan stem je: 1. D66","norm",0,"d66",1,0.24,0,"fb","d66",1,4,2017-02-23,43.52,0,"0.75"
"1267","Prachtige woorden van D66'er Jan Terlouw. Hij bracht jongerenorganisaties van politieke partijen bijeen. Om samen te strijden tegen klimaatverandering en vóór meer vertrouwen in de politiek en in elkaar!","environ",0,"d66",1,0.24,0,"fb","d66",1,2,2017-02-22,43.52,0,"1.05"
"1268","Prachtige woorden van D66'er Jan Terlouw. Hij bracht jongerenorganisaties van politieke partijen bijeen. Om samen te strijden tegen klimaatverandering en vóór meer vertrouwen in de politiek en in elkaar!","norm",0,"d66",1,0.24,0,"fb","d66",1,4,2017-02-22,43.52,0,"0.75"
"1269","Onze wietwet is aangenomen","crime",0,"d66",1,0.24,0,"fb","d66",1,2,2017-02-22,43.52,0,"2.33"
"1270","Onze wietwet is aangenomen","crime",0,"d66",1,0.24,0,"fb","d66",1,2,2017-02-21,43.52,0,"2.33"
"1271","d66's wietwet dient direct de volksgezondheid","crime",0,"d66",1,0.24,0,"fb","d66",1,2,2017-02-21,43.52,0,"2.33"
"1272","D66 is de meest humane partij voor vluchtelingen. Oxfam Novib geeft ons een 9! D66 krijgt het voor elkaar: ✅ We investeren in ontwikkelingshulp en internationale samenwerking. Samen pakken we oorlog, conflict en extreme armoede aan ✅ We sluiten mensensmokkelaars uit om zo drama’s op open zee te voorkomen ✅ Asielzoekers krijgen een eerlijke en transparante asielprocedure ✅ Vluchtelingen leren direct Nederlands ✅ Vluchtelingen doen vanaf dag één mee aan de Nederlandse maatschappĳ door te werken","imm",0,"d66",1,0.24,0,"fb","d66",2,-9,2017-02-20,43.52,0,"1.85"
"1273","D66 is de meest humane partij voor vluchtelingen. Oxfam Novib geeft ons een 9! D66 krijgt het voor elkaar: ✅ We investeren in ontwikkelingshulp en internationale samenwerking. Samen pakken we oorlog, conflict en extreme armoede aan ✅ We sluiten mensensmokkelaars uit om zo drama’s op open zee te voorkomen ✅ Asielzoekers krijgen een eerlijke en transparante asielprocedure ✅ Vluchtelingen leren direct Nederlands ✅ Vluchtelingen doen vanaf dag één mee aan de Nederlandse maatschappĳ door te werken","imm",0,"d66",1,0.24,0,"fb","d66",2,-9,2017-02-20,43.52,0,"1.85"
"1274","D66 is de meest humane partij voor vluchtelingen. Oxfam Novib geeft ons een 9! D66 krijgt het voor elkaar: ✅ We investeren in ontwikkelingshulp en internationale samenwerking. Samen pakken we oorlog, conflict en extreme armoede aan ✅ We sluiten mensensmokkelaars uit om zo drama’s op open zee te voorkomen ✅ Asielzoekers krijgen een eerlijke en transparante asielprocedure ✅ Vluchtelingen leren direct Nederlands ✅ Vluchtelingen doen vanaf dag één mee aan de Nederlandse maatschappĳ door te werken","imm",0,"d66",1,0.24,0,"fb","d66",2,-9,2017-02-20,43.52,0,"1.85"
"1275","D66 is de meest humane partij voor vluchtelingen. Oxfam Novib geeft ons een 9! D66 krijgt het voor elkaar: ✅ We investeren in ontwikkelingshulp en internationale samenwerking. Samen pakken we oorlog, conflict en extreme armoede aan ✅ We sluiten mensensmokkelaars uit om zo drama’s op open zee te voorkomen ✅ Asielzoekers krijgen een eerlijke en transparante asielprocedure ✅ Vluchtelingen leren direct Nederlands ✅ Vluchtelingen doen vanaf dag één mee aan de Nederlandse maatschappĳ door te werken","imm",0,"d66",1,0.24,0,"fb","d66",2,-9,2017-02-20,43.52,0,"1.85"
"1276","D66 is de meest humane partij voor vluchtelingen. Oxfam Novib geeft ons een 9! D66 krijgt het voor elkaar: ✅ We investeren in ontwikkelingshulp en internationale samenwerking. Samen pakken we oorlog, conflict en extreme armoede aan ✅ We sluiten mensensmokkelaars uit om zo drama’s op open zee te voorkomen ✅ Asielzoekers krijgen een eerlijke en transparante asielprocedure ✅ Vluchtelingen leren direct Nederlands ✅ Vluchtelingen doen vanaf dag één mee aan de Nederlandse maatschappĳ door te werken","imm",0,"d66",1,0.24,0,"fb","d66",2,-9,2017-02-20,43.52,0,"1.85"
"1277","D66 is de meest humane partij voor vluchtelingen. Oxfam Novib geeft ons een 9! D66 krijgt het voor elkaar: ✅ We investeren in ontwikkelingshulp en internationale samenwerking. Samen pakken we oorlog, conflict en extreme armoede aan ✅ We sluiten mensensmokkelaars uit om zo drama’s op open zee te voorkomen ✅ Asielzoekers krijgen een eerlijke en transparante asielprocedure ✅ Vluchtelingen leren direct Nederlands ✅ Vluchtelingen doen vanaf dag één mee aan de Nederlandse maatschappĳ door te werken","imm",0,"d66",1,0.24,0,"fb","d66",2,-9,2017-02-20,43.52,0,"1.85"
"1278","""Goeiemorgen! D66 is dus écht de enige groene partij.""","environ",0,"d66",1,0.24,0,"fb","d66",1,2,2017-02-17,43.52,0,"1.05"
"1279","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","social",0,"d66",1,0.24,0,"fb","d66",2,2,2017-02-17,43.52,0,"2.38"
"1280","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","health",0,"d66",1,0.24,0,"fb","d66",5,9,2017-02-17,43.52,0,"7.35"
"1281","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","edu",0,"d66",1,0.24,0,"fb","d66",23,61,2017-02-17,43.52,0,"29.87"
"1282","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","social",0,"d66",1,0.24,0,"fb","d66",2,2,2017-02-17,43.52,0,"2.38"
"1283","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","edu",0,"d66",1,0.24,0,"fb","d66",23,61,2017-02-17,43.52,0,"29.87"
"1284","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","health",0,"d66",1,0.24,0,"fb","d66",5,9,2017-02-17,43.52,0,"7.35"
"1285","Het verkiezingsprogramma van d66 biedt alle ruimte voor goede samenwerking","gov",0,"d66",1,0.24,0,"fb","d66",4,9,2017-02-17,43.52,0,"26.67"
"1286","de vvd wil net als d66 lastenverlaging","econ",0,"d66",1,0.24,0,"fb","d66",4,-8,2017-02-17,43.52,0,"8"
"1287","de pvda wil met ons investeren in onderwijs","edu",0,"d66",1,0.24,0,"fb","d66",23,61,2017-02-17,43.52,0,"29.87"
"1288","net als de sp wil ik meer handen aan het bed","health",0,"d66",1,0.24,0,"fb","d66",5,9,2017-02-17,43.52,0,"7.35"
"1289","Marietje Schaake. Namens de liberalen in het EP heeft zij zich ingezet voor een progressief en vooruitstrevend verdrag!","eu",0,"d66",1,0.24,0,"fb","d66",24,3,2017-02-17,43.52,0,"34.78"
"1290","d66 heeft beste programma voor het klimaat","environ",0,"d66",1,0.24,0,"fb","d66",1,2,2017-02-17,43.52,0,"1.05"
"1291","Bij d66 gaat iedereen er op vooruit","econ",0,"d66",1,0.24,0,"fb","d66",4,-8,2017-02-16,43.52,0,"8"
"1292","d66 zorgt voor goed onderwijs","edu",0,"d66",1,0.24,0,"fb","d66",23,61,2017-02-16,43.52,0,"29.87"
"1293","d66 zorgt voor goed werk","social",0,"d66",1,0.24,0,"fb","d66",2,2,2017-02-16,43.52,0,"2.38"
"1294","d66 zorgt voor goede zorg","health",0,"d66",1,0.24,0,"fb","d66",5,9,2017-02-16,43.52,0,"7.35"
"1295","d66 zorgt voor een goed klimaat","environ",0,"d66",1,0.24,0,"fb","d66",1,2,2017-02-16,43.52,0,"1.05"
"1296","En daarom zijn wij al jaren dé onderwijspartij van Nederland!","edu",0,"d66",1,0.24,0,"fb","d66",23,61,2017-02-15,43.52,0,"29.87"
"1297","En daarom zijn wij al jaren dé onderwijspartij van Nederland!","edu",0,"d66",1,0.24,0,"fb","d66",23,61,2017-02-15,43.52,0,"29.87"
"1298","We leveren wanneer we in de oppositie zitten","gov",0,"d66",1,0.24,0,"fb","d66",4,9,2017-02-15,43.52,0,"26.67"
"1299","de 1040 uren norm weg","edu",0,"d66",1,0.24,0,"fb","d66",23,61,2017-02-15,43.52,0,"29.87"
"1300","de cito toets als moordend wapen","edu",0,"d66",1,0.24,0,"fb","d66",23,61,2017-02-15,43.52,0,"29.87"
"1301","de rekentoets","edu",0,"d66",1,0.24,0,"fb","d66",23,61,2017-02-15,43.52,0,"29.87"
"1302","We leveren 600 miljoen op uit de oppositie ieder ejaar","gov",0,"d66",1,0.24,0,"fb","d66",4,9,2017-02-15,43.52,0,"26.67"
"1303","In een colaitie willen we de kansen voor iedereen maen","gov",0,"d66",1,0.24,0,"fb","d66",4,9,2017-02-15,43.52,0,"26.67"
"1304","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","social",0,"d66",1,0.24,0,"fb","d66",2,2,2017-02-15,43.52,0,"2.38"
"1305","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","health",0,"d66",1,0.24,0,"fb","d66",5,9,2017-02-15,43.52,0,"7.35"
"1306","Goed werk, goede zorg, goed onderwijs, d66 krijgt het voor elkaar","edu",0,"d66",1,0.24,0,"fb","d66",23,61,2017-02-15,43.52,0,"29.87"
"1307","Vrijheid verdeidig je niet door de rechtstaat in te perken","norm",1,"cu",1,0.23,0,"fb","cu",40,67,2017-03-14,17.04,0,"30.08"
"1308","De rechtsstaat verdeidg je niet door hem in te perken","norm",1,"cu",1,0.23,0,"fb","cu",40,67,2017-03-14,17.04,0,"30.08"
"1309","ChristenUnie wil zich ook ná morgen hard maken voor: ☑️ De toekomst van de kinderen in Nederland; met ouders die tijd krijgen om voor hun kinderen te zorgen en met een schone schepping waarin zij opgroeien. ☑️ Een land waarin iedereen meetelt en we omzien naar elkaar. Waarin we mensen niet afschrijven maar waardig ouder laten worden. Waar we opkomen voor het ongeboren leven, mensen met een handicap of oorlogsvluchtelingen. ☑️ Een wereld waarin we pal staan voor onze rechtsstaat en onze vrijheden zoals de vrijheid van godsdienst en onderwijs verdedigen.","norm",0,"cu",1,0.23,0,"fb","cu",40,67,2017-03-14,17.04,0,"30.08"
"1310","ChristenUnie wil zich ook ná morgen hard maken voor: ☑️ De toekomst van de kinderen in Nederland; met ouders die tijd krijgen om voor hun kinderen te zorgen en met een schone schepping waarin zij opgroeien. ☑️ Een land waarin iedereen meetelt en we omzien naar elkaar. Waarin we mensen niet afschrijven maar waardig ouder laten worden. Waar we opkomen voor het ongeboren leven, mensen met een handicap of oorlogsvluchtelingen. ☑️ Een wereld waarin we pal staan voor onze rechtsstaat en onze vrijheden zoals de vrijheid van godsdienst en onderwijs verdedigen.","norm",0,"cu",1,0.23,0,"fb","cu",40,67,2017-03-14,17.04,0,"30.08"
"1311","ChristenUnie wil zich ook ná morgen hard maken voor: ☑️ De toekomst van de kinderen in Nederland; met ouders die tijd krijgen om voor hun kinderen te zorgen en met een schone schepping waarin zij opgroeien. ☑️ Een land waarin iedereen meetelt en we omzien naar elkaar. Waarin we mensen niet afschrijven maar waardig ouder laten worden. Waar we opkomen voor het ongeboren leven, mensen met een handicap of oorlogsvluchtelingen. ☑️ Een wereld waarin we pal staan voor onze rechtsstaat en onze vrijheden zoals de vrijheid van godsdienst en onderwijs verdedigen.","norm",0,"cu",1,0.23,0,"fb","cu",40,67,2017-03-14,17.04,0,"30.08"
"1312","ChristenUnie wil zich ook ná morgen hard maken voor: ☑️ De toekomst van de kinderen in Nederland; met ouders die tijd krijgen om voor hun kinderen te zorgen en met een schone schepping waarin zij opgroeien. ☑️ Een land waarin iedereen meetelt en we omzien naar elkaar. Waarin we mensen niet afschrijven maar waardig ouder laten worden. Waar we opkomen voor het ongeboren leven, mensen met een handicap of oorlogsvluchtelingen. ☑️ Een wereld waarin we pal staan voor onze rechtsstaat en onze vrijheden zoals de vrijheid van godsdienst en onderwijs verdedigen.","norm",0,"cu",1,0.23,0,"fb","cu",40,67,2017-03-14,17.04,0,"30.08"
"1313","ChristenUnie wil zich ook ná morgen hard maken voor: ☑️ De toekomst van de kinderen in Nederland; met ouders die tijd krijgen om voor hun kinderen te zorgen en met een schone schepping waarin zij opgroeien. ☑️ Een land waarin iedereen meetelt en we omzien naar elkaar. Waarin we mensen niet afschrijven maar waardig ouder laten worden. Waar we opkomen voor het ongeboren leven, mensen met een handicap of oorlogsvluchtelingen. ☑️ Een wereld waarin we pal staan voor onze rechtsstaat en onze vrijheden zoals de vrijheid van godsdienst en onderwijs verdedigen.","norm",0,"cu",1,0.23,0,"fb","cu",40,67,2017-03-14,17.04,0,"30.08"
"1314","de CU krijgt mijn stem omdat ze staan voor recht en vrijheid","norm",0,"cu",1,0.23,0,"fb","cu",40,67,2017-03-10,17.04,0,"30.08"
"1315","de CU krijgt mijn stem omdat ze staan voor recht en vrijheid","norm",0,"cu",1,0.23,0,"fb","cu",40,67,2017-03-10,17.04,0,"30.08"
"1316","De ChristenUnie wil in één generatie naar een schone energievoorziening. Want wij willen de aarde, Gods schepping, ons gemeenschappelijke huis, gezond doorgeven aan volgende generaties.","environ",0,"cu",1,0.23,0,"fb","cu",1,6,2017-03-06,17.04,0,"1.05"
"1317","De ChristenUnie wil in één generatie naar een schone energievoorziening. Want wij willen de aarde, Gods schepping, ons gemeenschappelijke huis, gezond doorgeven aan volgende generaties.","environ",0,"cu",1,0.23,0,"fb","cu",1,6,2017-03-06,17.04,0,"1.05"
"1318","De CU heeft een geloofwaardig plan om klimaatverandering aan te pakken","environ",0,"cu",1,0.23,0,"fb","cu",1,6,2017-03-06,17.04,0,"1.05"
"1319","Oprecht rentmeesterschap; het is aanwezig in het partijprogramma van de CU","environ",0,"cu",1,0.23,0,"fb","cu",1,6,2017-03-06,17.04,0,"1.05"
"1320","De ChristenUnie wil wraakporno strafbaar stellen. Als een volgende regering er niet mee aan de slag gaat, komen we zelf met een wetsvoorstel.","crime",0,"cu",1,0.23,0,"fb","cu",2,7,2017-03-04,17.04,0,"4.65"
"1321","Daarom zit ik in de kamer; om te knokken voor deze geloofsvrijheid","norm",0,"cu",1,0.23,0,"fb","cu",40,67,2017-03-02,17.04,0,"30.08"
"1322","Wij willen meer vrijheid om geloof een stem te geven","norm",0,"cu",1,0.23,0,"fb","cu",40,67,2017-03-02,17.04,0,"30.08"
"1323","Zorg is niet van de overheid of van zorgverzekeraars, maar van mensen. Dat is de kernboodschap van de ChristenUnie over zorg.","health",0,"cu",1,0.23,0,"fb","cu",6,17,2017-02-25,17.04,0,"8.83"
"1324","Mooi! Een Kamermeerderheid steunt een voorstel van ChristenUnie-Kamerlid Joël Voordewind om het kinderpardon te versoepelen. In 2016 viel nog maar 1 kind onder het kinderpardon vanwege de strikte toepassing van de regels.. Joël Voordewind ""Ik ben blij dat we eindelijk overeenstemming hebben om het kinderpardon te versoepelen. Om in aanmerking te komen voor het kinderpardon geldt een meewerkcriterium wat zo strikt werd nageleefd dat bijna niemand in aanmerking kwam voor het kinderpardon. Vorig jaar was dat maar 1 kind. We hopen met dit voorstel de meest schrijnende situaties van gewortelde asielkinderen in de toekomst te voorkomen.""","imm",0,"cu",1,0.23,0,"fb","cu",4,3,2017-02-21,17.04,0,"3.7"
"1325","Mooi! Een Kamermeerderheid steunt een voorstel van ChristenUnie-Kamerlid Joël Voordewind om het kinderpardon te versoepelen. In 2016 viel nog maar 1 kind onder het kinderpardon vanwege de strikte toepassing van de regels.. Joël Voordewind ""Ik ben blij dat we eindelijk overeenstemming hebben om het kinderpardon te versoepelen. Om in aanmerking te komen voor het kinderpardon geldt een meewerkcriterium wat zo strikt werd nageleefd dat bijna niemand in aanmerking kwam voor het kinderpardon. Vorig jaar was dat maar 1 kind. We hopen met dit voorstel de meest schrijnende situaties van gewortelde asielkinderen in de toekomst te voorkomen.""","imm",0,"cu",1,0.23,0,"fb","cu",4,3,2017-02-21,17.04,0,"3.7"
"1326","CU omdat we een samenleving willen waar we nar elkaar omkijken","norm",0,"cu",1,0.23,0,"fb","cu",40,67,2017-02-21,17.04,0,"30.08"
"1327","Dít is waarom de ChristenUnie zeker een miljard euro wil uittrekken om de opvang in de regio te verbeteren..","imm",0,"cu",1,0.23,0,"fb","cu",4,3,2017-02-17,17.04,0,"3.7"
"1328","Wij willen investeren in middeninkomens en gezinnen","econ",0,"cu",1,0.23,0,"fb","cu",1,0,2017-02-16,17.04,0,"2"
"1329","In een generatie naar een energieneutrale leefomgeving","environ",0,"cu",1,0.23,0,"fb","cu",1,6,2017-02-16,17.04,0,"1.05"
"1330","Betere opvang in de regio","imm",0,"cu",1,0.23,0,"fb","cu",4,3,2017-02-16,17.04,0,"3.7"
"1331","Een belangrijk punt voor 50plus is dat koopkracht van ouderen wordt hersteld","social",0,"50plus",1,0,0,"fb","50plus",NA,NA,2017-03-14,188.89,0,NA
"1332","50plus geeft odueren een stem","norm",0,"50plus",1,0,0,"fb","50plus",NA,NA,2017-03-14,188.89,0,NA
"1333","Er zijn patiënten die niet meer naar een dokter gaan omdat ze het niet kunnen betalen. Voor 50PLUS is dit onaanvaardbaar.","health",0,"50plus",1,0,0,"fb","50plus",NA,NA,2017-03-14,188.89,0,NA
